label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,19,1275,5,670,1176,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,60,49,38,30,3,29,466,154,175,64,22,580,0,0,0,0,0,0,0,0,0,0,0,0
0,75,13,235,26,2,1486,139,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,180,5,178,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,391,205,446,3,446,21,140,75,1075,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,13,151,143,293,20,838,46,36,10,5,293,207,16,119,7,1591,7,122,1612,74,11,15,0,0
0,4,1262,7,1426,26,19,1344,690,36,19,570,3,4,34,21,78,26,9,15,0,0,0,0,0,0
0,16,324,1549,6,1258,4,42,305,162,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,168,652,310,53,2,655,5,1319,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,12,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,65,35,2,169,219,2,12,5,685,435,139,167,2,111,31,20,22,16,10,0,0,0,0,0
0,1034,4,1526,149,32,44,198,141,1198,79,2,118,508,36,75,13,1215,7,38,30,0,0,0,0,0
1,76,53,109,30,7,317,32,87,954,158,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1205,433,8,484,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1201,2,1500,3,121,147,539,736,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,450,77,5,461,3,4,112,266,48,38,7,1086,114,142,41,0,0,0,0,0,0,0,0,0
1,20,219,442,29,7,739,1312,321,7,121,17,114,36,9,15,42,574,2,221,31,141,0,0,0,0
1,20,22,1660,35,43,169,3,2,18,5,71,302,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1388,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,209,860,8,787,36,1381,629,3,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,598,5,14,19,1624,1197,6,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,206,542,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,15,8,13,167,56,41,560,1639,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,278,110,30,3,1325,495,148,13,159,21,89,51,44,27,28,125,1251,0,0,0,0,0,0,0
0,86,343,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1050,5,53,42,17,3,71,294,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,12,351,58,20,412,36,10,351,90,113,20,123,29,1225,0,0,0,0,0,0,0,0,0,0
1,2,639,781,3,1516,274,27,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,197,4,55,112,31,4,52,192,19,1045,7,9,15,81,164,37,103,1109,11,2,492,642,31,4,889
1,37,45,1450,56,102,165,129,442,39,19,744,8,618,26,587,1597,840,592,84,10,0,0,0,0,0
1,237,116,31,52,25,2,1264,1444,572,40,11,1152,243,134,143,37,27,815,7,134,73,0,0,0,0
1,634,980,491,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236,192,19,653,315,1414,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,15,7,952,3,29,44,147,96,3,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,115,5,206,3,69,76,596,74,2,331,1156,935,1309,3,1567,551,76,1647,610,7,43,200,3,323
1,40,11,2,808,243,34,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,115,5,24,67,3,159,272,76,1161,6,156,1060,26,40,11,43,291,76,480,520,3,61,337,2
0,1632,2,12,5,160,13,603,35,40,3,16,2,196,28,378,28,224,305,90,0,0,0,0,0,0
1,2,234,8,42,284,67,3,24,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,84,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,5,310,131,247,13,207,105,139,48,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,251,35,40,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,330,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,8,42,177,16,119,35,1008,398,56,77,8,162,0,0,0,0,0,0,0,0,0,0,0,0
0,4,569,363,4,453,7,347,7,2,1144,36,4,62,13,130,7,347,7,2,583,264,5,1415,893,11
1,40,14,40,44,158,70,1248,79,23,18,6,750,94,3,6,430,358,0,0,0,0,0,0,0,0
1,2,649,5,61,3,159,1553,2,12,74,7,119,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,72,17,220,5,43,335,76,5,24,404,3,391,2,1575,1138,145,0,0,0,0,0,0,0,0
0,9,15,224,572,25,1571,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,299,10,326,271,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,5,6,416,7,121,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,85,7,308,2,501,93,26,6,1358,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,63,25,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,86,1140,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,818,9,5,6,1189,419,209,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1297,474,210,885,32,2,153,3,329,64,105,0,0,0,0,0,0,0,0,0,0,0,0,0
0,865,4,45,13,25,205,12,104,33,255,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1187,2,1106,478,37,34,2,50,220,20,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,100,8,127,349,61,3,404,58,8,413,640,69,28,657,189,356,1558,3,6,675,0,0,0,0
0,267,5,6,156,136,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,422,34,6,318,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,85,12,1013,33,35,2,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,595,507,5,312,51,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,100,27,53,24,61,3,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,18,5,285,3,797,125,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1213,997,1430,3,22,7,38,229,16,6,879,659,265,904,48,7,876,10,0,0,0,0,0,0,0
0,638,8,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,789,240,29,72,733,217,3,2,12,5,166,68,241,41,0,0,0,0,0,0,0,0,0,0,0
1,187,11,149,34,763,754,17,3,4,256,21,1301,20,110,30,0,0,0,0,0,0,0,0,0,0
1,2,1601,27,184,3,2,15,295,8,98,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1485,24,603,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,15,8,228,13,1481,26,54,1568,3,10,42,8,228,0,0,0,0,0,0,0,0,0,0,0
0,2,655,295,499,71,1093,2,431,8,71,766,36,4,330,107,33,81,0,0,0,0,0,0,0,0
0,2,185,35,1590,5,240,104,64,4,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,23,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,12,5,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1011,5,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,123,650,1180,2,1212,8,48,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,397,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,5,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,8,517,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,727,27,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,558,1102,32,1317,464,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,187,2,204,862,2,415,599,863,34,166,188,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1241,10,210,134,31,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,428,3,4,109,33,16,2,106,41,32,6,513,269,7,57,3,123,13,29,80,90,1017,26,2
0,39,2,118,944,363,28,1467,378,119,7,107,35,9,15,81,0,0,0,0,0,0,0,0,0,0
1,4,55,29,24,154,704,7,116,97,9,15,36,10,622,180,71,98,0,0,0,0,0,0,0,0
0,9,15,1432,66,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,29,60,22,352,124,12,58,813,119,424,2,1621,20,969,597,21,89,32,54,856,3,105,0,0
1,43,115,5,349,67,3,1517,32,87,154,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,62,13,305,9,7,25,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,22,577,17,472,97,9,15,36,10,1368,181,398,4,123,29,1400,11,0,0,0,0,0,0,0
0,79,9,375,19,300,3,4,22,670,1342,74,9,15,5,6,566,3,210,546,1146,10,986,3,1158,1192
1,50,804,778,14,2,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,274,14,341,79,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,31,656,60,890,59,4,52,29,590,6,439,16,151,36,32,2,118,223,11,2,454,213,9,656
0,55,214,56,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,5,129,176,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,84,31,37,982,54,12,14,67,1022,1478,51,1069,7,1461,10,14,156,1048,809,1559,0,0,0,0
1,20,334,321,828,3,298,97,43,106,57,185,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,1507,1129,8,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,101,150,231,349,425,14,13,6,17,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,391,557,35,2,41,3,10,22,135,1593,1664,83,443,193,66,12,0,0,0,0,0,0,0,0
1,84,9,15,1244,2,221,69,4,130,485,578,36,13,565,14,978,139,105,0,0,0,0,0,0,0
0,4,678,544,148,16,2,262,1167,3,128,82,41,11,125,1227,4,110,7,2,1237,3,85,65,1100,0
1,37,29,6,42,67,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,127,6,23,41,35,1410,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,123,107,54,1550,40,161,10,8,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,313,270,645,7,325,83,7,183,74,35,65,375,0,0,0,0,0,0,0,0,0,0,0,0,0
1,203,141,5,19,910,41,209,33,3,4,5,21,298,4,1445,7,38,30,0,0,0,0,0,0,0
1,54,511,468,250,5,414,918,26,2,1077,1040,11,427,1115,0,0,0,0,0,0,0,0,0,0,0
0,4,1136,42,143,144,28,121,21,1352,16,56,301,3,248,69,95,21,132,0,0,0,0,0,0,0
0,16,97,440,83,20,718,215,16,403,93,69,20,516,31,10,168,145,165,41,135,0,0,0,0,0
1,299,10,6,218,28,45,25,298,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1602,32,2,475,527,18,4,514,3,66,1383,7,891,54,1290,16,19,653,4,63,25,92,30,0,0
1,2,195,32,2,94,5,23,3,21,34,2,173,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,29,311,33,544,148,3,241,41,2,12,5,68,0,0,0,0,0,0,0,0,0,0,0,0
0,1455,31,109,26,2,93,5,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,16,2,18,4,219,10,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,6,1409,1514,85,6,490,1039,31,5,1353,1631,1029,746,693,193,350,0,0,0,0,0,0,0,0
0,55,662,145,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,5,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,112,13,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,383,47,37,714,247,37,52,29,80,872,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,55,112,236,25,365,30,7,1532,255,135,16,12,0,0,0,0,0,0,0,0,0,0,0,0
1,2,72,220,4,62,39,5,2,1001,941,3,316,909,0,0,0,0,0,0,0,0,0,0,0,0
1,2,108,5,1439,912,3,22,2,174,592,32,2,229,3,545,108,32,2,234,0,0,0,0,0,0
0,4,55,29,7,25,44,1653,7,157,75,205,914,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,1577,11,1107,176,465,36,4,122,39,9,5,314,7,1463,59,2,826,12,0,0,0,0,0,0
1,2,1512,34,61,3,62,6,17,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,100,8,23,2,12,8,627,3,37,29,44,395,319,195,0,0,0,0,0,0,0,0,0,0
0,4,60,183,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,15,8,581,182,65,11,2,50,286,7,107,14,2,288,1126,254,0,0,0,0,0,0,0,0
1,40,2,250,8,103,14,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,563,112,7,512,19,333,163,4,830,7,721,28,176,16,440,83,0,0,0,0,0,0,0,0
0,19,1554,14,1185,264,701,35,2,552,676,33,504,161,3,584,64,76,5,277,40,141,131,0,0,0
0,47,170,22,13,933,2,1359,20,384,29,480,13,151,47,20,45,38,30,3,218,10,81,0,0,0
1,18,5,24,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,28,130,7,111,16,292,12,3,1404,132,18,190,9,8,2,15,16,28,0,0,0,0,0,0
1,241,161,11,2,451,37,29,6,421,245,3,95,40,21,68,0,0,0,0,0,0,0,0,0,0
1,140,2,101,295,5,17,2,1037,172,5,24,133,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,15,8,189,271,59,129,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,2,1279,225,142,7,43,169,5,6,294,882,80,479,14,3,773,1370,1028,11,587,1584,1012,0,0
1,20,155,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,529,2,1585,36,62,13,786,164,4,239,2,115,62,6,132,392,0,0,0,0,0,0,0,0
0,163,4,38,14,7,263,4,408,6,258,849,971,523,157,31,9,5,19,471,41,208,35,674,96,163
1,19,223,407,93,26,2,407,418,5,21,133,3,2,376,3,396,5,24,958,0,0,0,0,0,0
1,4,429,31,9,15,8,6,23,354,16,470,26,6,296,666,3,1265,16,114,0,0,0,0,0,0
0,4,5,1418,164,4,5,71,151,31,5,1233,1273,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2,313,27,717,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,5,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1576,5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,15,120,6,202,11,519,36,1357,7,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,168,652,35,40,3,140,20,157,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,819,2,12,5,395,1095,770,36,177,1556,119,1199,284,39,2,1128,11,2,1014,1484,1417,0,0,0
0,4,38,7,240,131,154,286,3,91,60,498,165,70,31,497,6,258,415,186,413,16,439,1672,0,0
1,1638,8,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,499,39,6,17,517,15,7,1292,6,664,11,82,607,988,12,36,144,327,6,605,3,386,309,0,0
1,2,671,5,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,13,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,45,183,30,33,181,41,75,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,11,1153,7,2,282,3,541,423,18,597,290,385,0,0,0,0,0,0,0,0,0,0,0,0
0,434,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,691,1531,5,549,14,56,381,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,85,489,1355,302,36,615,59,215,324,83,48,7,15,43,102,323,325,83,163,2,12,679,0,0
0,2,12,8,13,133,35,40,13,7,116,1206,368,772,1232,476,0,0,0,0,0,0,0,0,0,0
1,2,12,5,23,51,127,1488,7,2,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,60,49,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,159,6,1252,20,45,25,225,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,101,3,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
